customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_numeric,TotalServices,TenureGroup,AvgMonthlySpend,SupportCount,SpendTrend,tenure_score,charges_score,services_score,value_score,ValueTier,ChurnProbability,RiskCategory
6207-WIOLX,0,0,1,1,25,0,1,0,2,2,2,0,2,2,0,1,1,58.6,1502.65,1,1,5,1,60.106,2,-1.5060000000000002,1,1,2,4,Medium,0.3036347985519398,Medium Risk
8587-XYZSF,1,0,0,0,67,1,0,0,0,0,0,2,0,0,2,0,0,50.55,3260.1,0,0,2,2,48.65820895522388,1,1.8917910447761201,2,1,0,3,Medium,0.005974283319348906,Low Risk
3091-FYHKI,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,2,35.45,35.45,1,1,1,3,35.45,0,0.0,0,0,0,0,Low,0.7199684588672411,High Risk
2372-HWUHI,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,44.35,81.25,1,1,1,3,40.625,0,3.7250000000000014,0,0,0,0,Low,0.38974956540402866,Medium Risk
7799-LGRDP,0,0,0,0,43,1,2,2,1,1,1,1,1,1,2,1,1,25.7,1188.2,0,0,2,1,27.632558139534886,0,-1.932558139534887,1,0,0,1,Low,0.012388620383385604,Low Risk
7850-VWJUU,0,0,0,0,23,1,0,1,2,0,0,0,0,0,0,1,0,75.0,1778.5,0,0,2,0,77.32608695652173,1,-2.326086956521735,1,1,0,2,Low,0.2818056220443728,Low Risk
3774-VBNXY,0,0,1,1,64,1,0,2,1,1,1,1,1,1,2,0,3,20.2,1277.75,0,0,1,2,19.96484375,0,0.2351562499999993,2,0,0,2,Low,0.002750928205274616,Low Risk
6217-KDYWC,1,0,0,1,57,1,0,2,1,1,1,1,1,1,2,1,3,19.6,1170.55,0,0,1,2,20.5359649122807,0,-0.9359649122806992,2,0,0,2,Low,0.004619068734236852,Low Risk
0390-DCFDQ,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.45,70.45,1,1,1,3,70.45,0,0.0,0,1,0,1,Low,0.7519652722727925,High Risk
3146-MSEGF,0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,88.05,6425.65,0,0,8,2,89.24513888888889,3,-1.1951388888888914,2,2,2,6,High,0.015833295523247352,Low Risk
4080-OGPJL,0,0,0,0,8,1,2,0,2,0,0,2,0,2,0,0,2,71.15,563.65,1,1,5,3,70.45625,2,0.6937500000000085,0,1,2,3,Medium,0.3004311515594166,Medium Risk
1095-WGNGG,0,0,1,0,61,1,2,1,0,2,0,0,2,2,2,1,0,101.05,5971.25,0,0,5,2,97.88934426229508,0,3.1606557377049143,2,2,2,6,High,0.12369669864867178,Low Risk
2636-SJDOU,1,0,0,0,64,1,2,1,2,2,0,0,0,0,1,1,1,84.3,5289.05,0,0,4,2,82.64140625,1,1.6585937499999943,2,2,1,5,High,0.07832097633339363,Low Risk
1131-QQZEB,1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,23.95,1756.2,0,0,2,2,24.735211267605635,0,-0.7852112676056358,2,0,0,2,Low,0.003614911856428799,Low Risk
5716-EZXZN,0,0,1,1,65,1,2,1,2,2,0,2,2,0,2,1,1,99.05,6416.7,0,0,6,2,98.71846153846154,2,0.33153846153845734,2,2,2,6,High,0.03220087621231842,Low Risk
6837-BJYDQ,1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,19.6,61.35,0,0,1,3,20.45,0,-0.8499999999999979,0,0,0,0,Low,0.10509242439499428,Low Risk
2135-RXIHG,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.65,45.65,1,1,1,3,45.65,0,0.0,0,0,0,0,Low,0.4828841275781563,Medium Risk
6440-DKQGE,1,0,0,1,30,1,0,0,0,2,2,0,2,0,1,0,1,64.5,1929.95,0,0,4,1,64.33166666666666,1,0.16833333333333655,1,1,1,3,Medium,0.06571844340318762,Low Risk
3466-BYAVD,1,0,1,1,15,1,0,0,0,2,2,2,0,2,0,1,3,69.5,1071.4,0,0,5,0,71.42666666666668,2,-1.9266666666666765,1,1,2,4,Medium,0.1747976800204355,Low Risk
3780-YVMFA,0,0,1,1,8,1,0,0,0,0,0,2,2,2,0,1,2,68.55,564.35,0,0,4,3,70.54375,1,-1.9937500000000057,0,1,1,2,Low,0.40230187498105224,Medium Risk
3874-EQOEP,1,0,0,0,7,1,2,1,0,0,0,0,2,2,0,0,3,95.0,655.5,1,1,4,3,93.64285714285714,0,1.3571428571428612,0,2,1,3,Medium,0.7806272374863192,High Risk
1679-JRFBR,0,0,1,1,70,1,2,1,2,2,2,0,2,2,1,1,1,108.15,7930.55,0,0,7,2,113.29357142857143,2,-5.14357142857142,2,2,2,6,High,0.14447708907547843,Low Risk
9073-ZZIAY,1,0,1,1,62,1,0,0,2,2,2,2,2,2,2,0,2,86.1,5215.25,0,0,7,2,84.11693548387096,3,1.9830645161290334,2,2,2,6,High,0.009528701248570106,Low Risk
3077-RSNTJ,0,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.7,113.5,0,0,1,3,18.916666666666668,0,0.7833333333333314,0,0,0,0,Low,0.15880286014572864,Low Risk
6551-GNYDG,0,0,1,1,14,1,0,1,0,0,0,0,0,2,0,1,0,80.9,1152.8,0,0,2,0,82.34285714285714,0,-1.442857142857136,0,1,0,1,Low,0.4614081500411918,Medium Risk
9167-APMXZ,0,0,0,0,22,1,2,1,0,0,0,0,2,0,0,1,0,84.15,1821.95,0,0,3,0,82.81590909090909,0,1.3340909090909179,1,2,1,4,Medium,0.5375807359532309,Medium Risk
2749-CTKAJ,1,0,1,1,22,1,0,2,1,1,1,1,1,1,1,0,3,20.15,419.9,0,0,1,0,19.086363636363636,0,1.0636363636363626,1,0,0,1,Low,0.023969347358010214,Low Risk
6371-NZYEG,1,0,1,1,16,1,0,0,2,0,2,0,2,0,2,0,3,64.25,1024.0,0,0,4,0,64.0,2,0.25,1,1,1,3,Medium,0.034769517914218055,Low Risk
7554-NEWDD,1,0,0,0,10,1,2,2,1,1,1,1,1,1,2,0,0,25.7,251.6,0,0,2,3,25.16,0,0.5399999999999991,0,0,0,0,Low,0.04295525584383297,Low Risk
8992-VONJD,0,0,0,1,13,1,0,0,2,2,0,0,0,0,0,1,2,56.0,764.55,0,0,3,0,58.81153846153846,1,-2.8115384615384613,0,1,1,2,Low,0.14105019654328396,Low Risk
0867-MKZVY,0,0,1,0,20,1,2,1,2,0,0,0,0,0,0,0,2,82.4,1592.35,1,1,3,0,79.61749999999999,1,2.782500000000013,1,1,1,3,Medium,0.34569779154590385,Medium Risk
4482-EWFMI,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.7,135.2,0,0,1,3,67.6,0,2.1000000000000085,0,1,0,1,Low,0.6817876583374701,Medium Risk
4648-YPBTM,1,0,0,0,53,1,2,0,0,2,2,2,0,2,2,1,0,73.9,3958.25,0,0,6,2,74.68396226415095,2,-0.7839622641509436,2,1,2,5,High,0.025171717434900313,Low Risk
2907-ILJBN,0,0,1,1,11,1,0,2,1,1,1,1,1,1,1,0,3,20.6,233.9,0,0,1,3,21.263636363636365,0,-0.663636363636364,0,0,0,0,Low,0.06616042527088939,Low Risk
6345-FZOQH,1,0,1,0,69,1,0,2,1,1,1,1,1,1,2,0,3,19.9,1363.45,0,0,1,2,19.76014492753623,0,0.13985507246376727,2,0,0,2,Low,0.0026970632152525597,Low Risk
3376-BMGFE,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,0,70.9,273.0,1,1,1,3,68.25,0,2.6500000000000057,0,1,0,1,Low,0.6432058142870911,Medium Risk
5997-OPVFA,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,89.05,6254.45,0,0,8,2,86.86736111111111,3,2.1826388888888886,2,2,2,6,High,0.014224825197665613,Low Risk
3445-HXXGF,1,1,1,0,58,0,1,0,0,2,2,0,0,2,0,1,2,45.3,2651.2,1,1,3,2,45.710344827586205,1,-0.4103448275862078,2,0,1,3,Medium,0.21649304860804855,Low Risk
1159-WFSGR,0,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,20.4,321.4,0,0,1,0,20.0875,0,0.3125,1,0,0,1,Low,0.06605013666194715,Low Risk
7654-YWJUF,1,0,1,0,43,1,0,1,2,0,2,2,0,0,1,1,0,84.25,3539.25,0,0,4,1,82.30813953488372,3,1.941860465116278,1,2,1,4,Medium,0.06630097701810152,Low Risk
1875-QIVME,0,0,1,0,2,1,2,1,0,0,2,2,2,2,0,1,2,104.4,242.8,1,1,6,3,121.4,2,-17.0,0,2,2,4,Medium,0.8044219086924967,High Risk
6727-IOTLZ,1,0,1,0,14,1,0,0,0,2,2,2,2,2,2,0,3,81.95,1181.75,0,0,6,0,84.41071428571429,2,-2.460714285714289,0,1,2,3,Medium,0.05943521788506729,Low Risk
0691-JVSYA,0,0,1,0,53,1,0,1,0,0,2,0,2,2,1,1,0,94.85,5000.2,1,1,4,2,94.3433962264151,1,0.5066037735848994,2,2,1,5,High,0.2485820001630363,Low Risk
5918-VUKWP,0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,0,20.55,654.55,0,0,1,1,20.4546875,0,0.09531250000000213,1,0,0,1,Low,0.02080678624317766,Low Risk
1744-JHKYS,0,0,1,0,34,1,2,2,1,1,1,1,1,1,0,0,2,24.7,780.2,0,0,2,1,22.947058823529414,0,1.7529411764705856,1,0,0,1,Low,0.06379993276976935,Low Risk
2656-FMOKZ,0,1,0,0,15,1,2,1,0,0,0,0,0,0,0,1,3,74.45,1145.7,1,1,2,0,76.38000000000001,0,-1.9300000000000068,1,1,0,2,Low,0.6156325120094374,Medium Risk
2070-FNEXE,0,1,0,0,7,1,0,1,2,0,0,0,0,0,0,0,0,76.45,503.6,1,1,2,3,71.94285714285715,1,4.507142857142853,0,1,0,1,Low,0.48837364781869647,Medium Risk
5947-SGKCL,0,0,1,1,15,1,2,1,0,2,2,0,2,2,0,1,0,105.35,1559.25,0,0,6,0,103.95,1,1.3999999999999915,1,2,2,5,High,0.5735238605074077,Medium Risk
3712-PKXZA,1,0,1,0,61,1,0,2,1,1,1,1,1,1,1,1,1,20.55,1252.0,0,0,1,2,20.524590163934427,0,0.0254098360655739,2,0,0,2,Low,0.009975172371922194,Low Risk
6317-YPKDH,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,29.95,29.95,1,1,1,3,29.95,0,0.0,0,0,0,0,Low,0.5342155307556861,Medium Risk
6582-OIVSP,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.3,45.3,0,0,1,3,45.3,0,0.0,0,0,0,0,Low,0.44016283608979495,Medium Risk
9367-WXLCH,1,0,0,0,8,1,2,1,0,0,0,0,0,2,0,0,0,84.5,662.65,1,1,3,3,82.83125,0,1.6687500000000028,0,2,1,3,Medium,0.6701827144370122,Medium Risk
5524-KHNJP,1,0,1,1,33,1,0,0,2,0,2,0,2,2,1,0,1,74.75,2453.3,0,0,5,1,74.34242424242424,2,0.40757575757575637,1,1,2,4,Medium,0.06257454783965444,Low Risk
1918-ZBFQJ,0,0,0,0,13,1,0,1,0,2,2,0,0,0,0,1,2,79.25,1111.65,1,1,3,0,85.51153846153846,1,-6.261538461538464,0,1,1,2,Low,0.4605368825018607,Medium Risk
1024-GUALD,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.8,24.8,1,1,0,3,24.8,0,0.0,0,0,0,0,Low,0.6749211824729004,Medium Risk
4827-USJHP,1,0,0,0,20,1,0,0,0,2,0,0,0,0,0,1,3,51.8,1023.85,0,0,2,0,51.1925,0,0.6074999999999946,1,1,0,2,Low,0.20501337489169302,Low Risk
8167-GJLRN,1,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,2,30.4,82.15,0,0,1,3,27.383333333333336,1,3.016666666666662,0,0,0,0,Low,0.46837856539548034,Medium Risk
0956-SYCWG,0,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,2,19.65,244.8,0,0,1,0,18.83076923076923,0,0.8192307692307672,0,0,0,0,Low,0.04224798571652244,Low Risk
8017-UVSZU,0,0,1,0,40,1,2,0,0,2,0,0,0,0,0,0,1,56.6,2379.1,0,0,3,1,59.4775,0,-2.8774999999999977,1,1,1,3,Medium,0.13746819458255194,Low Risk
7100-FQPRV,1,0,1,1,43,1,2,0,2,0,0,2,0,2,1,1,1,71.9,3173.35,0,0,5,1,73.79883720930232,2,-1.8988372093023145,1,1,2,4,Medium,0.042856301908394005,Low Risk
2472-OVKUP,1,0,1,0,6,1,0,1,0,2,2,0,0,2,0,1,2,91.0,531.0,1,1,4,3,88.5,1,2.5,0,2,1,3,Medium,0.675916033080461,Medium Risk
2984-RGEYA,0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,19.75,1375.4,0,0,1,2,19.933333333333334,0,-0.18333333333333357,2,0,0,2,Low,0.0018115078918598743,Low Risk
9680-NIAUV,0,0,1,1,72,1,2,1,2,2,2,0,2,2,2,0,1,109.7,8129.3,0,0,7,2,112.90694444444445,2,-3.2069444444444457,2,2,2,6,High,0.05254275161817591,Low Risk
2146-EGVDT,1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,1,19.3,1192.7,0,0,1,2,20.215254237288136,0,-0.9152542372881349,2,0,0,2,Low,0.0028250114224473402,Low Risk
2604-IJPDU,0,0,1,0,20,1,0,1,2,2,0,2,2,0,0,1,2,96.55,1901.65,0,0,5,0,95.08250000000001,2,1.467499999999987,1,2,2,5,High,0.2804244987076485,Low Risk
9178-JHUVJ,1,0,1,1,24,1,2,2,1,1,1,1,1,1,2,1,0,24.1,587.4,0,0,2,0,24.474999999999998,0,-0.37499999999999645,1,0,0,1,Low,0.014877495613091865,Low Risk
6168-YBYNP,1,0,0,0,59,1,2,1,0,2,2,2,2,2,0,1,2,111.35,6519.75,0,0,7,2,110.5042372881356,2,0.8457627118643956,2,2,2,6,High,0.3910161487214545,Medium Risk
7255-SSFBC,1,0,1,1,72,1,2,1,0,2,2,2,2,2,2,1,0,112.25,8041.65,0,0,7,2,111.68958333333333,2,0.5604166666666686,2,2,2,6,High,0.06366673199104705,Low Risk
3645-DEYGF,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.75,20.75,0,0,1,3,20.75,0,0.0,0,0,0,0,Low,0.18633376430070753,Low Risk
9323-HGFWY,0,0,1,0,27,1,0,1,2,0,0,2,2,2,1,1,1,101.9,2681.15,0,0,5,1,99.30185185185185,2,2.598148148148155,1,2,2,5,High,0.20133317061159184,Low Risk
8544-GOQSH,0,0,0,0,14,1,0,1,0,2,0,2,0,0,0,1,1,80.05,1112.3,0,0,3,0,79.45,1,0.5999999999999943,0,1,1,2,Low,0.31706916634182253,Medium Risk
3363-DTIVD,1,0,1,1,71,1,2,1,2,0,2,0,2,2,2,0,2,105.55,7405.5,0,0,6,2,104.30281690140845,2,1.2471830985915489,2,2,2,6,High,0.05653787031258143,Low Risk
7018-WBJNK,1,0,0,1,13,1,0,1,0,0,0,0,2,0,0,1,1,78.3,1033.95,0,0,2,0,79.53461538461539,0,-1.2346153846153953,0,1,0,1,Low,0.4665541258713608,Medium Risk
9142-KZXOP,1,0,0,0,44,1,0,1,0,0,0,0,0,0,0,0,1,68.85,2958.95,0,0,1,1,67.24886363636364,0,1.601136363636357,1,1,0,2,Low,0.20722289244741263,Low Risk
7674-YTAFD,0,0,0,0,33,1,0,1,0,2,0,2,0,0,1,1,0,79.95,2684.85,0,0,3,1,81.35909090909091,1,-1.4090909090909065,1,1,1,3,Medium,0.11848945608402561,Low Risk
6348-SNFUS,1,0,1,1,72,0,1,0,2,2,2,2,0,2,2,1,1,55.45,4179.2,0,0,5,2,58.044444444444444,3,-2.5944444444444414,2,1,2,5,High,0.009726874056186288,Low Risk
1285-OKIPP,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,79.9,79.9,1,1,2,3,79.9,0,0.0,0,1,0,1,Low,0.6797501978728094,Medium Risk
7825-ECJRF,0,0,0,0,19,1,0,1,2,0,2,2,2,2,0,1,2,106.6,1934.45,1,1,6,0,101.81315789473685,3,4.786842105263148,1,2,2,5,High,0.381922761383537,Medium Risk
1347-KTTTA,1,0,1,0,64,1,0,1,0,2,2,2,2,2,1,1,1,102.45,6654.1,0,0,6,2,103.9703125,2,-1.5203125000000028,2,2,2,6,High,0.12960065481334512,Low Risk
7841-TZDMQ,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,46.0,84.5,1,1,1,3,42.25,0,3.75,0,0,0,0,Low,0.45015189868790084,Medium Risk
4195-NZGTA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.25,25.25,0,0,0,3,25.25,0,0.0,0,0,0,0,Low,0.6126865622522918,Medium Risk
7157-SMCFK,1,0,0,1,61,1,0,2,1,1,1,1,1,1,2,0,3,19.75,1124.2,0,0,1,2,18.42950819672131,0,1.3204918032786885,2,0,0,2,Low,0.002842264967182887,Low Risk
4709-LKHYG,0,0,1,1,29,1,0,2,1,1,1,1,1,1,1,0,2,20.0,540.05,0,0,1,1,18.622413793103448,0,1.3775862068965523,1,0,0,1,Low,0.020539555416934183,Low Risk
2504-DSHIH,1,1,1,0,23,1,2,1,0,0,0,0,0,2,0,0,2,86.8,1975.85,0,0,3,0,85.90652173913043,0,0.8934782608695713,1,2,1,4,Medium,0.5445459870951463,Medium Risk
0699-NDKJM,0,0,1,0,57,0,1,0,2,2,2,0,2,2,0,1,0,58.75,3437.45,0,0,5,2,60.30614035087719,2,-1.5561403508771932,2,1,2,5,High,0.17407876210125764,Low Risk
9286-BHDQG,1,0,1,1,72,0,1,0,2,2,2,2,0,0,2,0,1,45.25,3139.8,0,0,4,2,43.608333333333334,3,1.6416666666666657,2,0,1,3,Medium,0.004452785225244621,Low Risk
0230-WEQUW,1,0,1,0,66,0,1,0,2,2,2,2,2,0,2,1,0,56.6,3789.2,0,0,5,2,57.41212121212121,3,-0.8121212121212054,2,1,2,5,High,0.015010761665402394,Low Risk
2040-LDIWQ,1,0,1,1,65,1,2,0,0,2,2,2,2,2,2,1,0,84.2,5324.5,0,0,7,2,81.91538461538461,2,2.2846153846153925,2,2,2,6,High,0.020153348478653684,Low Risk
6496-JDSSB,0,0,0,0,8,1,0,1,0,0,0,0,2,0,0,1,0,80.0,624.6,0,0,2,3,78.075,0,1.9249999999999972,0,1,0,1,Low,0.6819151895411716,Medium Risk
9408-SSNVZ,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.15,268.35,1,1,1,3,67.0875,0,3.0625,0,1,0,1,Low,0.6679565865609959,Medium Risk
4443-EMBNA,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,24.75,1836.9,0,0,2,2,25.871830985915494,0,-1.1218309859154942,2,0,0,2,Low,0.0032188435662880805,Low Risk
6469-MRVET,1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,1,2,20.2,20.2,0,0,1,3,20.2,0,0.0,0,0,0,0,Low,0.11110897486393877,Low Risk
0742-MOABM,1,0,1,0,4,1,0,0,0,0,0,2,0,0,0,0,3,50.05,179.35,1,1,2,3,44.8375,1,5.212499999999999,0,0,0,0,Low,0.29373585084887976,Low Risk
5961-VUSRV,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,1,0,19.35,219.35,0,0,1,3,18.279166666666665,0,1.0708333333333364,0,0,0,0,Low,0.08065721093753758,Low Risk
6778-JFCMK,1,0,0,0,24,0,1,0,2,0,0,0,2,2,1,1,3,50.6,1288.75,0,0,3,0,53.697916666666664,1,-3.097916666666663,1,1,1,3,Medium,0.2221531988663592,Low Risk
6341-JVQGF,0,0,1,1,31,1,0,0,2,0,2,2,2,2,1,1,3,81.15,2545.75,0,0,6,1,82.12096774193549,3,-0.9709677419354819,1,1,2,4,Medium,0.07367920218572516,Low Risk
2232-DMLXU,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,3,55.2,55.2,1,1,2,3,55.2,0,0.0,0,1,0,1,Low,0.51724903087002,Medium Risk
4811-JBUVU,1,0,0,0,30,1,2,1,0,0,0,2,0,2,0,1,1,89.9,2723.15,0,0,4,1,90.77166666666668,1,-0.8716666666666697,1,2,1,4,Medium,0.4290910353216602,Medium Risk
0945-TSONX,0,0,1,1,47,1,2,0,2,2,0,2,2,2,2,1,1,85.3,4107.25,0,0,7,1,87.38829787234043,2,-2.0882978723404335,1,2,2,5,High,0.022337853094815084,Low Risk
2651-ZCBXV,1,0,0,0,54,1,2,1,2,2,0,2,2,2,2,1,1,108.0,5760.65,0,0,7,2,106.6787037037037,2,1.3212962962962962,2,2,2,6,High,0.06764106853737203,Low Risk
3316-UWXUY,1,0,0,0,50,1,0,1,2,2,0,2,0,2,0,1,1,93.5,4747.5,0,0,5,2,94.95,2,-1.4500000000000028,2,2,2,6,High,0.1659986071930309,Low Risk
8937-RDTHP,1,0,0,0,1,1,0,1,2,0,0,0,0,2,0,1,3,84.6,84.6,1,1,3,3,84.6,1,0.0,0,2,1,3,Medium,0.6500428855867993,Medium Risk
7083-MIOPC,0,0,0,0,72,1,0,2,1,1,1,1,1,1,2,0,1,20.25,1566.9,0,0,1,2,21.762500000000003,0,-1.5125000000000028,2,0,0,2,Low,0.0022745169903116372,Low Risk
1984-GPTEH,0,0,0,0,29,1,2,2,1,1,1,1,1,1,0,0,2,25.15,702.0,0,0,2,1,24.20689655172414,0,0.9431034482758598,1,0,0,1,Low,0.07868393588084016,Low Risk
1251-KRREG,1,0,0,0,2,1,2,0,0,2,0,0,0,0,0,1,3,54.4,114.1,1,1,3,3,57.05,0,-2.6499999999999986,0,1,1,2,Low,0.5239224603584067,Medium Risk
0621-JFHOL,0,0,0,0,10,0,1,0,0,0,0,2,0,0,2,1,3,29.6,299.05,0,0,1,3,29.905,1,-0.3049999999999997,0,0,0,0,Low,0.1641402715782123,Low Risk
9903-LYSAB,1,0,1,0,18,1,2,1,0,0,0,0,0,0,0,1,2,73.15,1305.95,0,0,2,0,72.55277777777778,0,0.5972222222222285,1,1,0,2,Low,0.5019922795073912,Medium Risk
0094-OIFMO,0,1,0,0,11,1,0,1,0,2,0,0,2,2,0,1,2,95.0,1120.3,1,1,4,3,101.84545454545454,0,-6.845454545454544,0,2,1,3,Medium,0.7702838083342092,High Risk
9227-UAQFT,1,0,0,0,16,1,0,2,1,1,1,1,1,1,2,0,3,19.75,284.35,0,0,1,0,17.771875,0,1.9781249999999986,1,0,0,1,Low,0.017178882335831036,Low Risk
7301-ABVAD,0,0,0,0,72,1,2,0,0,2,2,2,2,2,2,0,0,86.6,6350.5,0,0,7,2,88.20138888888889,2,-1.6013888888888914,2,2,2,6,High,0.020002872230284005,Low Risk
6614-FHDBO,1,0,0,0,72,1,2,1,0,2,2,2,2,2,2,0,0,109.2,7878.3,0,0,7,2,109.42083333333333,2,-0.22083333333333144,2,2,2,6,High,0.0558266598610365,Low Risk
7576-ASEJU,0,0,1,1,41,1,0,0,2,0,0,2,2,2,1,1,1,74.7,3187.65,0,0,5,1,77.74756097560976,2,-3.0475609756097555,1,1,2,4,Medium,0.04624529481772455,Low Risk
9058-HRZSV,0,1,1,0,65,1,0,1,2,2,2,0,0,2,0,0,2,94.4,6126.15,0,0,5,2,94.24846153846153,2,0.15153846153847894,2,2,2,6,High,0.1798472380797959,Low Risk
4522-AKYLR,0,1,0,0,13,1,0,0,0,2,2,0,0,0,0,1,2,54.8,731.3,0,0,3,0,56.25384615384615,1,-1.4538461538461505,0,1,1,2,Low,0.28348917410865154,Low Risk
0221-WMXNQ,1,1,0,0,4,1,0,1,2,0,0,0,0,0,0,0,2,75.35,273.4,0,0,2,3,68.35,1,7.0,0,1,0,1,Low,0.5207513157954671,Medium Risk
0303-UNCIP,1,0,0,0,41,1,2,0,0,0,2,0,0,2,1,0,3,65.0,2531.8,0,0,4,1,61.75121951219513,1,3.248780487804872,1,1,1,3,Medium,0.09710853625735943,Low Risk
9947-OTFQU,1,1,0,0,15,1,0,1,0,2,0,0,0,0,0,1,2,74.4,1074.3,1,1,2,0,71.61999999999999,0,2.7800000000000153,1,1,0,2,Low,0.45012900139040923,Medium Risk
0322-YINQP,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,48.55,48.55,1,1,2,3,48.55,1,0.0,0,0,0,0,Low,0.3727863396464189,Medium Risk
0959-WHOKV,1,0,0,0,42,1,2,1,2,2,2,0,0,2,1,1,2,99.0,4298.45,0,0,6,1,102.34404761904761,2,-3.3440476190476147,1,2,2,5,High,0.18984517586839555,Low Risk
4075-JFPGR,0,0,1,0,51,1,0,1,2,2,2,0,2,0,1,1,2,93.5,4619.55,0,0,5,2,90.57941176470588,2,2.920588235294119,2,2,2,6,High,0.12845998277928833,Low Risk
4629-NRXKX,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,2,70.4,147.15,1,1,1,3,73.575,0,-3.174999999999997,0,1,0,1,Low,0.5797017866806753,Medium Risk
9514-JDSKI,1,1,1,0,1,0,1,0,0,2,0,0,2,0,0,0,2,40.2,40.2,1,1,2,3,40.2,0,0.0,0,0,0,0,Low,0.6779810965368732,Medium Risk
3282-ZISZV,1,0,0,1,32,1,2,0,0,2,2,2,2,2,1,0,1,83.7,2633.3,0,0,7,1,82.290625,2,1.4093749999999972,1,1,2,4,Medium,0.07590952490763798,Low Risk
3675-YDUPJ,1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,19.85,193.05,0,0,1,3,19.305,0,0.5450000000000017,0,0,0,0,Low,0.20346131808406334,Low Risk
4111-BNXIF,0,0,1,1,67,0,1,0,0,2,2,2,2,2,2,1,2,59.55,4103.9,0,0,5,2,61.252238805970144,2,-1.702238805970147,2,1,2,5,High,0.027697269131720947,Low Risk
7017-VFHAY,0,0,1,1,61,1,2,1,2,2,2,2,2,2,2,0,1,115.1,7008.15,0,0,8,2,114.88770491803278,3,0.2122950819672127,2,2,2,6,High,0.04417820857136768,Low Risk
6655-LHBYW,1,0,0,0,50,1,2,1,2,2,2,2,2,2,1,0,1,114.35,5791.1,0,0,8,2,115.822,3,-1.4720000000000084,2,2,2,6,High,0.13931609063682093,Low Risk
4959-JOSRX,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,44.6,80.55,1,1,1,3,40.275,0,4.325000000000003,0,0,0,0,Low,0.4532733454480116,Medium Risk
5046-NUHWD,0,1,1,0,29,0,1,0,2,0,2,0,0,2,0,1,2,45.0,1228.65,0,0,3,1,42.36724137931035,2,2.63275862068965,1,0,1,2,Low,0.33514659324976576,Medium Risk
7273-TEFQD,1,1,0,0,3,0,1,0,0,0,2,0,0,2,0,1,2,41.15,132.2,1,1,2,3,44.06666666666666,1,-2.9166666666666643,0,0,0,0,Low,0.7562657407501499,High Risk
3606-TWKGI,1,1,0,0,13,1,2,1,0,2,2,0,2,2,0,1,2,106.9,1364.3,1,1,6,0,104.94615384615385,1,1.9538461538461576,0,2,2,4,Medium,0.7122641673799204,High Risk
7529-ZDFXI,1,1,1,0,57,1,2,1,0,2,0,0,0,2,0,1,2,89.85,4925.35,0,0,4,2,86.40964912280702,0,3.4403508771929694,2,2,1,5,High,0.3967673349146079,Medium Risk
7605-BDWDC,0,0,0,0,31,0,1,0,2,2,0,2,0,2,2,1,0,49.85,1520.1,0,0,4,1,49.03548387096774,2,0.8145161290322633,1,0,1,2,Low,0.035711239489678505,Low Risk
